"","X","id","name","address","city","state","zip","telephone","type","status","population","county","country","lat","long","naics_code","naics_desc","source","sourcedate","val_date","website","alt_name","owner","beds","trauma","helipad","overall_type","tot_res","tot_staff","excess_bed","medicaidid","medicareid","state_lic","sourcetype","emergtitle","emergtel","emergext","st_vendor","st_version","geoprec","phoneloc","qc_qa","ucaoa_id","ny_metro"
"2011",119722,361172,"Woodhaven Home For Adults","1350 Route 112","Port Jefferson Sta.","NY",11776,"(631) 473-3304","Assisted Care","open",181,"Suffolk","USA",40.91588,-73.03601,623312,"Assisted Living Facilities For The Elderly","https://profiles.health.ny.gov/nursing_home/","2018-12-06T00:00:00.000Z","2019-04-05T00:00:00.000Z",NA,NA,"Not Available",181,NA,NA,"nursing home",NA,NA,NA,NA,NA,"AF0440B","Assisted Living",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"2012",119894,10194027,"Stat Md Professional Limited Liabilities Company","2029 Jericho Turnpike,  ","New Hyde Park","NY",11040,"516-352-7828",NA,NA,NA,"Nassau",NA,40.73597,-73.67397,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS","UC_2802","Y"
"2013",119903,11513047,"Northern Urgent Care Center","164-18 Northern Boulevard,  ","Flushing","NY",11358,"718-939-5900",NA,NA,NA,"Queens",NA,40.76025,-73.80178,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2014",119904,11513029,"Rapid Medical Center","3316 Broadway,  ","Long Island City","NY",11106,"718-626-6010",NA,NA,NA,"Queens",NA,40.76083,-73.92334,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2015",119918,10470910,"East Meadow Walk-In Clinic","1620 Front Street,  ","East Meadow","NY",11554,"516-505-1010",NA,NA,NA,"Nassau",NA,40.7149,-73.57139,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS"," ","Y"
"2016",119931,10421186,"Doctors Care","1 Kings Highway,  ","Hauppauge","NY",11788,"631-348-4900",NA,NA,NA,"Suffolk",NA,40.81579,-73.21854,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2747","Y"
"2017",119942,10468024,"Long Island Family Medical Group - Miller Place","765 State Route 25a,  ","Miller Place","NY",11764,"631-821-0505",NA,NA,NA,"Suffolk",NA,40.94383,-72.97378,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS"," ","Y"
"2018",119943,10470823,"Nassau Immediate Medical Care","465 Willis Avenue,  ","Williston Park","NY",11596,"516-294-3535",NA,NA,NA,"Nassau",NA,40.75649,-73.64556,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS"," ","Y"
"2019",119961,10993708,"Pediatric Immediate Care","150 Sunrise Highway, Suite 200","Lindenhurst","NY",11757,"631-956-3516",NA,NA,NA,"Suffolk",NA,40.70377,-73.37596,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2020",120038,10844016,"Faster Urgent Care","130 Speedwell Avenue,  ","Morris Plains","NJ",7950,"862-242-8053",NA,NA,NA,"Morris",NA,40.81868,-74.48244,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2021",120039,10993705,"Walk In Medical Center","299 Ronkonkoma Avenue,  ","Ronkonkoma","NY",11779,"631-588-7007",NA,NA,NA,"Suffolk",NA,40.81394,-73.11176,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2022",120040,10844026,"Quick Docs","255 East 98th Street,  ","Brooklyn","NY",11212,"718-240-2673",NA,NA,NA,"Kings",NA,40.66146,-73.91866,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2023",120041,10993707,"Stat Health","32645 Main Road, Unit 3 And 4","Cutchogue","NY",11935,"631-734-8363",NA,NA,NA,"Suffolk",NA,41.02179,-72.47833,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2024",120045,10421953,"Healthnet Medical Group","40 Washington Avenue,  ","Dumont","NJ",7628,"201-387-7055",NA,NA,NA,"Bergen",NA,40.93723,-73.99525,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2591","Y"
"2025",120046,10993627,"Urgent Medical Care Center - Morris","3175 State Route 10, Suite 500","Denville","NJ",7834,"973-537-1400",NA,NA,NA,"Morris",NA,40.87223,-74.52582,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2026",120047,10844018,"Concentra Urgent Care - Newark","375 Mccarter Highway,  ","Newark","NJ",7114,"973-643-4969",NA,NA,NA,"Essex",NA,40.72132,-74.18001,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2027",120049,10421945,"Emergency Medical Offices Medical Care","2 Kings Highway,  ","Middletown","NJ",7748,"732-957-0707",NA,NA,NA,"Monmouth",NA,40.39338,-74.10248,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2562","Y"
"2028",120053,11241463,"Delta Medical Center","2450 8th Avenue,  ","New York","NY",10027,"212-368-5333",NA,NA,NA,"New York",NA,40.814,-73.94802,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2029",120060,10844660,"East Hampton Urgent Medical Care","470 Montauk Highway,  ","East Hampton","NY",11937,"631-329-5900",NA,NA,NA,"Suffolk",NA,40.96881,-72.16016,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2030",120063,10993625,"Urgent Care Medical Associates","600 Mount Pleasant Avenue, Suite B","Dover","NJ",7801,"973-989-0800",NA,NA,NA,"Morris",NA,40.90302,-74.5578,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2031",120064,10993626,"Silen Surgi Care","1117 United States Highway 46 East, Suite 301","Clifton","NJ",7013,"973-779-4242",NA,NA,NA,"Passaic",NA,40.86996,-74.18163,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2032",120082,10194032,"Prime Care Medical Network Of The Hamptons","240 West Montauk Highway,  ","Hampton Bays","NY",11946,"631-728-4500",NA,NA,NA,"Suffolk",NA,40.86826,-72.54719,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2814","Y"
"2033",120083,10422006,"Throgs Neck Urgent Medical Care Primary Care","3594 East Tremont Avenue,  ","Bronx","NY",10465,"718-597-5800",NA,NA,NA,"Bronx",NA,40.82886,-73.82497,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2835","Y"
"2034",120095,10193959,"Summit Medical Group","1 Diamond Hill Road,  ","Berkeley Heights","NJ",7922,"908-277-8880",NA,NA,NA,"Union",NA,40.67765,-74.41189,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2542","Y"
"2035",120107,10422008,"Firstcare Walk In Medical Clinic","4275 65th Place,  ","Woodside","NY",11377,"718-478-2273",NA,NA,NA,"Queens",NA,40.74137,-73.89921,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2845","Y"
"2036",120116,10421942,"Fair Lawn Medical Center","15-01 Broadway,  ","Fair Lawn","NJ",7410,"201-794-3600",NA,NA,NA,"Bergen",NA,40.92114,-74.11871,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2551","Y"
"2037",120122,10844012,"Concentra Urgent Care - Clifton","283 Piaget Avenue,  ","Clifton","NJ",7011,"973-772-3930",NA,NA,NA,"Passaic",NA,40.8799,-74.14691,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2038",120127,11513056,"Statcare Urgent Medical","412 South Broadway,  ","Hicksville","NY",11801,"516-938-1550",NA,NA,NA,"Nassau",NA,40.75888,-73.51351,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2039",120128,10421949,"Med-Care Of East Rutherford","245 Park Avenue,  ","East Rutherford","NJ",7073,"201-939-7161",NA,NA,NA,"Bergen",NA,40.82948,-74.10048,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2576","Y"
"2040",120137,10844715,"Walk-In Instacare Medical Center Of Freehold","3681 United States Highway 9,  ","Freehold","NJ",7728,"732-863-7100",NA,NA,NA,"Monmouth",NA,40.24602,-74.28008,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2041",120138,10844712,"Expresscare Health - Neptune","2200 State Route 66,  ","Neptune","NJ",7753,"877-679-7737",NA,NA,NA,"Monmouth",NA,40.22479,-74.04273,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","NO","TGS"," ","Y"
"2042",120140,10421956,"Warren Medicenter","65 Mountain Boulevard Extension, Suite 107","Warren","NJ",7059,"732-563-1616",NA,NA,NA,"Somerset",NA,40.61642,-74.49831,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2606","Y"
"2043",120147,10844015,"Concentra Urgent Care - Jersey City","574 Summit Avenue, 4th Floor","Jersey City","NJ",7306,"201-656-7678",NA,NA,NA,"Hudson",NA,40.7337,-74.05915,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2044",120149,10844019,"Concentra Urgent Care - Secaucus","30 Seaview Drive,  ","Secaucus","NJ",7094,"201-319-1611",NA,NA,NA,"Hudson",NA,40.77859,-74.07897,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2045",120180,10993761,"Valley Health Medical Group","140 Franklin Turnpike,  ","Waldwick","NJ",7463,"201-447-3603",NA,NA,NA,"Bergen",NA,41.01816,-74.12284,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2046",120184,10993704,"Immediate Family Care","41 Brentwood Road,  ","Bay Shore","NY",11706,"631-968-0800",NA,NA,NA,"Suffolk",NA,40.72969,-73.23529,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2047",120200,10192773,"Hempstead Maine Medical Center","2 Main Street,  ","Hempstead","NY",11550,"516-489-6600",NA,NA,NA,"Nassau",NA,40.70658,-73.62332,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q3","ONENTITY","YES","TGS","UC_2901","Y"
"2048",120209,10194059,"Southhampton Urgent Medical Care","609 Hampton Road,  ","Southampton","NY",11968,"631-204-9600",NA,NA,NA,"Suffolk",NA,40.89779,-72.37313,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2865","Y"
"2049",120254,10194029,"First Med Immediate Medical Services Of Queens","210-21 Northern Boulevard,  ","Bayside","NY",11361,"718-224-8855",NA,NA,NA,"Queens",NA,40.75972,-73.77263,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS","UC_2807","Y"
"2050",120363,10193972,"Ocean Bay Occupational Medicine Center","368 Lakehurst Road,  ","Toms River","NJ",8755,"732-557-9980",NA,NA,NA,"Ocean",NA,39.95863,-74.21258,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2587","Y"
"2051",120372,10993596,"Erdox","365 Broadway, Suite 1","Amityville","NY",11701,"631-841-4102",NA,NA,NA,"Suffolk",NA,40.68421,-73.41772,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2052",120381,10421939,"The Doctors Office","1070 State Route 34, Plaza 34","Matawan","NJ",7747,"732-290-0300",NA,NA,NA,"Monmouth",NA,40.39984,-74.2291,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS","UC_2531","Y"
"2053",120382,10421961,"Medemerge","1005 North Washington Avenue,  ","Green Brook","NJ",8812,"732-968-8900",NA,NA,NA,"Somerset",NA,40.60186,-74.47457,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q4","ONENTITY","YES","TGS","UC_2629","Y"
"2054",120394,10421238,"Immediate Medical Services","240 Monmouth Road,  ","Oakhurst","NJ",7755,"732-531-7711",NA,NA,NA,"Monmouth",NA,40.25842,-74.01172,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2575","Y"
"2055",120401,10196216,"Valley Health Medical Group","72 Hamburg Turnpike,  ","Riverdale","NJ",7457,"973-835-7290",NA,NA,NA,"Morris",NA,40.99862,-74.30415,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2613","Y"
"2056",120406,10193979,"Immedicenter - Totowa","500 Union Boulevard,  ","Totowa","NJ",7512,"973-790-0090",NA,NA,NA,"Passaic",NA,40.90104,-74.21613,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2600","Y"
"2057",120407,10193059,"City Urgent Care","485 Martin Luther King Drive,  ","Jersey City","NJ",7304,"201-333-3600",NA,NA,NA,"Hudson",NA,40.71466,-74.0756,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2006Q3","ONENTITY","YES","TGS","UC_2597","Y"
"2058",120414,10196200,"Henry J Austin Health Center","321 North Warren Street,  ","Trenton","NJ",8618,"866-884-9968",NA,NA,NA,"Mercer",NA,40.22535,-74.76546,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2582","Y"
"2059",120427,10193968,"Union Family Medicine","2300 Vauxhall Road,  ","Union","NJ",7083,"908-688-4424",NA,NA,NA,"Union",NA,40.70559,-74.27567,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2572","Y"
"2060",120451,10421950,"Professional Health Care Services","2500 Brunswick Pike, Suite A","Lawrenceville","NJ",8648,"609-771-3787",NA,NA,NA,"Mercer",NA,40.25928,-74.7242,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2578","Y"
"2061",120466,10421998,"Long Island Family Medical Group - Sayville","160 Middle Road,  ","Sayville","NY",11782,"631-589-4747",NA,NA,NA,"Suffolk",NA,40.73564,-73.07925,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2786","Y"
"2062",120748,10421213,"Walk-In Medical Clinic","175 Monmouth Road,  ","West Long Branch","NJ",7764,"732-571-0600",NA,NA,NA,"Monmouth",NA,40.29436,-74.0289,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2555","Y"
"2063",120769,10193969,"Family Care Center","257 United States Highway 22,  ","Green Brook","NJ",8812,"732-968-7878",NA,NA,NA,"Somerset",NA,40.5941,-74.49206,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2579","Y"
"2064",120771,10993631,"First Care Immediate Medical Care","2360 Grand Avenue,  ","Baldwin","NY",11510,"516-546-2266",NA,NA,NA,"Nassau",NA,40.65304,-73.61158,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS"," ","Y"
"2065",120779,10422013,"We Care Walk In Medical Center","82-12 151st Avenue,  ","Howard Beach","NY",11414,"718-843-5100",NA,NA,NA,"Queens",NA,40.66737,-73.85182,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","ONENTITY","YES","TGS","UC_2885","Y"
"2066",120790,10197794,"Prompt Medical Care","636 Easton Avenue,  ","Somerset","NJ",8873,"732-220-8811",NA,NA,NA,"Somerset",NA,40.50684,-74.47286,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","BLOCKFACE","YES","TGS"," ","Y"
"2067",120796,10197791,"Santangelo Medical Center","705 Hamburg Turnpike,  ","Wayne","NJ",7470,"973-904-9898",NA,NA,NA,"Passaic",NA,40.95618,-74.2216,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","BLOCKFACE","YES","TGS"," ","Y"
"2068",120834,10192919,"Access Medical Associates Limited Liability Company","3322 United States Highway 22, Branchburg Commons","Branchburg","NJ",8876,"908-704-0100",NA,NA,NA,"Somerset",NA,40.60343,-74.69447,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urgent care",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,"NAVTEQ","2008Q1","BLOCKFACE","YES","TGS","UC_2584","Y"
