"","X","drg_definition","id.x","name","address","city","state","zip","hospital_referral_region_hrr_description","total_discharges","average_covered_charges","average_total_payments","average_medicare_payments","county","ny_metro"
"8429",125600,"857 - Postoperative Or Post-Traumatic Infections W O.r. Proc W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",28,127845.54,24958.96,21093.89,"New York","Y"
"8430",125601,"862 - Postoperative & Post-Traumatic Infections W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",18,76774.83,23096.22,16907.28,"New York","Y"
"8431",125602,"863 - Postoperative & Post-Traumatic Infections W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",22,54443.68,13912.18,10521.41,"New York","Y"
"8432",125603,"864 - Fever",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",20,49185.6,12192.7,8120.4,"New York","Y"
"8433",125604,"866 - Viral Illness W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",19,54379.11,10753.26,8554.89,"New York","Y"
"8434",125605,"870 - Septicemia Or Severe Sepsis W Mv >96 Hours",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",47,320531.94,82026.36,70667.6,"New York","Y"
"8435",125606,"871 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",896,111601.96,24874.79,21063.18,"New York","Y"
"8436",125607,"872 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",227,61780.02,13993.57,11320.4,"New York","Y"
"8437",125608,"884 - Organic Disturbances & Intellectual Disability",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",28,57128.04,14710.79,11753.43,"New York","Y"
"8438",125609,"897 - Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",43,41569.42,10350.3,8563.37,"New York","Y"
"8439",125610,"907 - Other O.r. Procedures For Injuries W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",18,230048.78,51582.22,42664.17,"New York","Y"
"8440",125611,"908 - Other O.r. Procedures For Injuries W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",16,107475.88,22424.19,20326.19,"New York","Y"
"8441",125612,"909 - Other O.r. Procedures For Injuries W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,63054.64,17343.45,12838.45,"New York","Y"
"8442",125613,"917 - Poisoning & Toxic Effects Of Drugs W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",39,100322.85,21896.51,19005.92,"New York","Y"
"8443",125614,"918 - Poisoning & Toxic Effects Of Drugs W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",18,43286.06,10084.06,8061.11,"New York","Y"
"8444",125615,"919 - Complications Of Treatment W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",19,103985.32,25691,20747.95,"New York","Y"
"8445",125616,"920 - Complications Of Treatment W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",30,60339.1,13320.07,11023.57,"New York","Y"
"8446",125617,"947 - Signs & Symptoms W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",15,58131.2,14609.4,12452.93,"New York","Y"
"8447",125618,"948 - Signs & Symptoms W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",46,44748.83,10118.13,8358.26,"New York","Y"
"8448",125619,"974 - Hiv W Major Related Condition W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,179913.33,41034.92,37474.92,"New York","Y"
"8449",125620,"981 - Extensive O.r. Procedure Unrelated To Principal Diagnosis W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",40,300628.45,64902.52,59978.8,"New York","Y"
"8450",125621,"982 - Extensive O.r. Procedure Unrelated To Principal Diagnosis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",34,95687.29,30310.35,25846.03,"New York","Y"
"8451",125622,"988 - Non-Extensive O.r. Proc Unrelated To Principal Diagnosis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",19,95492.84,19815.79,17697.95,"New York","Y"
"8452",125736,"064 - Intracranial Hemorrhage Or Cerebral Infarction W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",15,45877.2,21111,18003.27,"Kings","Y"
"8453",125737,"065 - Intracranial Hemorrhage Or Cerebral Infarction W Cc Or Tpa In 24 Hrs",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",21,32741.24,13029.05,10706.67,"Kings","Y"
"8454",125738,"069 - Transient Ischemia",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",22,19312.86,10611.64,8399.91,"Kings","Y"
"8455",125739,"074 - Cranial & Peripheral Nerve Disorders W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,68500.58,12738,10340,"Kings","Y"
"8456",125740,"100 - Seizures W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",13,30228.54,18052.92,15601.77,"Kings","Y"
"8457",125741,"101 - Seizures W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",20,14078.6,10760.7,9305.6,"Kings","Y"
"8458",125742,"190 - Chronic Obstructive Pulmonary Disease W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",53,32567.25,14579.13,12685.55,"Kings","Y"
"8459",125743,"191 - Chronic Obstructive Pulmonary Disease W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",25,30249.48,11470.96,9861.92,"Kings","Y"
"8460",125744,"192 - Chronic Obstructive Pulmonary Disease W/O Cc/Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",15,15741,10044,8417.87,"Kings","Y"
"8461",125745,"193 - Simple Pneumonia & Pleurisy W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",23,32758.78,16588.26,14445.65,"Kings","Y"
"8462",125746,"194 - Simple Pneumonia & Pleurisy W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",29,30890.66,12982.24,10641,"Kings","Y"
"8463",125747,"202 - Bronchitis & Asthma W Cc/Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",13,22305.69,12104.92,10061.23,"Kings","Y"
"8464",125748,"208 - Respiratory System Diagnosis W Ventilator Support <=96 Hours",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",21,52451.62,25903.48,23592.52,"Kings","Y"
"8465",125749,"252 - Other Vascular Procedures W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",31,45079.61,35703.06,33161.55,"Kings","Y"
"8466",125750,"280 - Acute Myocardial Infarction, Discharged Alive W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",26,29317.35,16878.88,14960.35,"Kings","Y"
"8467",125751,"281 - Acute Myocardial Infarction, Discharged Alive W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",14,21655.07,11774.64,10537.21,"Kings","Y"
"8468",125752,"287 - Circulatory Disorders Except Ami, W Card Cath W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,31548.42,14133.08,12264.25,"Kings","Y"
"8469",125753,"291 - Heart Failure & Shock W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",63,35618.19,17736.27,15505.7,"Kings","Y"
"8470",125754,"292 - Heart Failure & Shock W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",46,21384.35,12417.26,10567.91,"Kings","Y"
"8471",125755,"293 - Heart Failure & Shock W/O Cc/Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,12045.33,9568.33,8236.33,"Kings","Y"
"8472",125756,"300 - Peripheral Vascular Disorders W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",20,27567.45,14267.35,11826.65,"Kings","Y"
"8473",125757,"304 - Hypertension W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,15997.25,13033.25,11429.92,"Kings","Y"
"8474",125758,"305 - Hypertension W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",14,19441.14,10038.14,8183.71,"Kings","Y"
"8475",125759,"308 - Cardiac Arrhythmia & Conduction Disorders W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",13,19438.77,14732,12900.46,"Kings","Y"
"8476",125760,"309 - Cardiac Arrhythmia & Conduction Disorders W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",17,20429.06,11004.24,9150,"Kings","Y"
"8477",125761,"310 - Cardiac Arrhythmia & Conduction Disorders W/O Cc/Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,15199.17,8794.67,6976.83,"Kings","Y"
"8478",125762,"312 - Syncope & Collapse",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",46,17485.74,10604.07,8783.09,"Kings","Y"
"8479",125763,"313 - Chest Pain",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",19,12897.42,9653.74,8182.89,"Kings","Y"
"8480",125764,"314 - Other Circulatory System Diagnoses W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",21,30367.67,22729.76,20815.57,"Kings","Y"
"8481",125765,"377 - G.i. Hemorrhage W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",25,51841.24,22510.8,19212.4,"Kings","Y"
"8482",125766,"378 - G.i. Hemorrhage W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",24,34505.62,15059.21,12287.92,"Kings","Y"
"8483",125767,"391 - Esophagitis, Gastroent & Misc Digest Disorders W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,31452.25,15763.33,13272.33,"Kings","Y"
"8484",125768,"392 - Esophagitis, Gastroent & Misc Digest Disorders W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",47,16079.04,10523.66,8738.85,"Kings","Y"
"8485",125769,"394 - Other Digestive System Diagnoses W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",15,20193.4,12736.87,10372.2,"Kings","Y"
"8486",125770,"552 - Medical Back Problems W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,25151.08,12438,10102.5,"Kings","Y"
"8487",125771,"603 - Cellulitis W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",15,16697.6,11507.2,9460.27,"Kings","Y"
"8488",125772,"605 - Trauma To The Skin, Subcut Tiss & Breast W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",11,18152,11419.27,9377.27,"Kings","Y"
"8489",125773,"638 - Diabetes W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",29,14900.69,11452.97,9668.28,"Kings","Y"
"8490",125774,"640 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",41,24830.15,15082.66,13258.2,"Kings","Y"
"8491",125775,"641 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",43,20520.47,10412.23,8503.77,"Kings","Y"
"8492",125776,"682 - Renal Failure W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",21,23903.76,17985.1,16127.29,"Kings","Y"
"8493",125777,"683 - Renal Failure W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",17,24197.41,12591,10514.41,"Kings","Y"
"8494",125778,"690 - Kidney & Urinary Tract Infections W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",46,19507.04,11192.43,8943.93,"Kings","Y"
"8495",125779,"699 - Other Kidney & Urinary Tract Diagnoses W Cc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",19,20108.16,13484.89,11288.32,"Kings","Y"
"8496",125780,"812 - Red Blood Cell Disorders W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",22,24183.68,11870.86,10054.86,"Kings","Y"
"8497",125781,"853 - Infectious & Parasitic Diseases W O.r. Procedure W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",19,113622.11,57989.68,53320.53,"Kings","Y"
"8498",125782,"870 - Septicemia Or Severe Sepsis W Mv >96 Hours",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",15,127904.33,63321.47,59582.13,"Kings","Y"
"8499",125783,"871 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",124,55710.03,21934.53,18831.68,"Kings","Y"
"8500",125784,"872 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W/O Mcc",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",28,26522.64,13749.43,11324.93,"Kings","Y"
"8501",125785,"884 - Organic Disturbances & Intellectual Disability",330221,"Wyckoff Heights Medical Center","374 STOCKHOLM STREET","Brooklyn","NY",11237,"NY - Manhattan",12,17309.75,13722.92,11710.33,"Kings","Y"
"8502",125863,"039 - Extracranial Procedures W/O Cc/Mcc",330224,"Healthalliance Hospital Marys Avenue Campus","105 MARY'S AVENUE","Kingston","NY",12401,"NY - Albany",11,15981.45,9016.09,7936.82,"Ulster","Y"
"8503",125864,"470 - Major Joint Replacement Or Reattachment Of Lower Extremity W/O Mcc",330224,"Healthalliance Hospital Marys Avenue Campus","105 MARY'S AVENUE","Kingston","NY",12401,"NY - Albany",148,45443.91,16196.03,14892.53,"Ulster","Y"
"8504",125865,"483 - Major Joint/Limb Reattachment Procedure Of Upper Extremities",330224,"Healthalliance Hospital Marys Avenue Campus","105 MARY'S AVENUE","Kingston","NY",12401,"NY - Albany",21,65813.81,19101.67,17959.38,"Ulster","Y"
"8505",125866,"894 - Alcohol/Drug Abuse Or Dependence, Left Ama",330224,"Healthalliance Hospital Marys Avenue Campus","105 MARY'S AVENUE","Kingston","NY",12401,"NY - Albany",16,20668.38,4854.44,3771.44,"Ulster","Y"
"8506",125867,"895 - Alcohol/Drug Abuse Or Dependence W Rehabilitation Therapy",330224,"Healthalliance Hospital Marys Avenue Campus","105 MARY'S AVENUE","Kingston","NY",12401,"NY - Albany",17,123363.59,32075.06,31168.47,"Ulster","Y"
"8507",125868,"897 - Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W/O Mcc",330224,"Healthalliance Hospital Marys Avenue Campus","105 MARY'S AVENUE","Kingston","NY",12401,"NY - Albany",67,29399.43,8098.99,7129.03,"Ulster","Y"
"8508",125973,"003 - Ecmo Or Trach W Mv >96 Hrs Or Pdx Exc Face, Mouth & Neck W Maj O.r.",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",12,280352.75,170695.25,160733.17,"Kings","Y"
"8509",125974,"057 - Degenerative Nervous System Disorders W/O Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",18,25488.83,15590.17,13623.89,"Kings","Y"
"8510",125975,"064 - Intracranial Hemorrhage Or Cerebral Infarction W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",32,57647.44,24075.62,20138.81,"Kings","Y"
"8511",125976,"065 - Intracranial Hemorrhage Or Cerebral Infarction W Cc Or Tpa In 24 Hrs",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",42,28762.55,14665.45,12479.79,"Kings","Y"
"8512",125977,"100 - Seizures W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",26,41224.62,20101.69,17521.15,"Kings","Y"
"8513",125978,"101 - Seizures W/O Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",33,22995.27,11883.64,10064.55,"Kings","Y"
"8514",125979,"190 - Chronic Obstructive Pulmonary Disease W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",42,30506.98,15615.83,12550.67,"Kings","Y"
"8515",125980,"191 - Chronic Obstructive Pulmonary Disease W Cc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",20,27568.45,13499.1,11399.35,"Kings","Y"
"8516",125981,"193 - Simple Pneumonia & Pleurisy W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",17,25541.18,18051.94,16019.35,"Kings","Y"
"8517",125982,"194 - Simple Pneumonia & Pleurisy W Cc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",12,22053,12511.75,10825.08,"Kings","Y"
"8518",125983,"208 - Respiratory System Diagnosis W Ventilator Support <=96 Hours",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",30,57532.77,29336.67,26752.53,"Kings","Y"
"8519",125984,"280 - Acute Myocardial Infarction, Discharged Alive W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",23,48476.13,21103.04,18779.39,"Kings","Y"
"8520",125985,"287 - Circulatory Disorders Except Ami, W Card Cath W/O Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",12,40068.08,16811.25,11985.25,"Kings","Y"
"8521",125986,"291 - Heart Failure & Shock W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",95,32638.32,19311.42,17058.46,"Kings","Y"
"8522",125987,"292 - Heart Failure & Shock W Cc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",21,23009.81,13580.9,11920.24,"Kings","Y"
"8523",125988,"308 - Cardiac Arrhythmia & Conduction Disorders W Mcc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",13,22827.46,15834.23,13980.62,"Kings","Y"
"8524",125989,"309 - Cardiac Arrhythmia & Conduction Disorders W Cc",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",11,26616.45,12395.55,10377.55,"Kings","Y"
"8525",125990,"312 - Syncope & Collapse",330233,"Brookdale Hospital Medical Center","1 BROOKDALE PLAZA","Brooklyn","NY",11212,"NY - Manhattan",21,20940.1,12003.76,10037,"Kings","Y"
