id,name,address,city,state,zip,telephone,type,status,population,county,country,lat,long,naics_code,naics_desc,source,sourcedate,val_date,website,alt_name,owner,beds,trauma,helipad,overall_type
15223455,Sentara Bayside Hospital,800 Independence Boulevard,Virginia Beach,VA,23455,(757) 363-6100,General Acute Care,closed,158,Virginia Beach,USA,36.8678106040001,-76.131477478,622110,General Medical And Surgical Hospitals,http://www.vdh.virginia.gov/OLC/acutecare/hospitals.htm,2016-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sentara.com/HospitalsFacilities/Hospitals/Bayside/Pages/baysidehospital.aspx,NA,Non-Profit,158,NA,Y,hospital
15323454,Sentara Virginia Beach General Hospital,1060 First Colonial Road,Virginia Beach,VA,23454,(757) 395-8000,General Acute Care,open,282,Virginia Beach,USA,36.864573607000104,-76.0264938019999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.sentara.com/HospitalsFacilities/Hospitals/BeachGeneral/Pages/virginiabeach.aspx,NA,Non-Profit,282,LEVEL III,Y,hospital
12873763,Okeene Municipal Hospital,207 East 'F' Street,Okeene,OK,73763,(580) 822-4417,Critical Access,open,17,Blaine,USA,36.1167989,-98.315344714,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-02-05T00:00:00.000Z,http://www.okeenehospital.com,NA,Government - District/Authority,17,LEVEL IV,N,hospital
1222401,Mary Washington Hospital,1001 Sam Perry Boulevard,Fredericksburg,VA,22401,(540) 741-1100,General Acute Care,open,420,Fredericksburg,USA,38.3115218880001,-77.483228601,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.marywashingtonhealthcare.com/,NA,Non-Profit,420,LEVEL II,Y,hospital
9523860,John Randolph Medical Center,411 West Randolph Road,Hopewell,VA,23860,(804) 541-1600,General Acute Care,open,147,Hopewell,USA,37.308037771,-77.2912638729999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.johnrandolphmed.com,NA,Proprietary,147,NA,Y,hospital
7124134,Carilion Giles Memorial Hospital,1 Taylor Avenue,Pearisburg,VA,24134,(540) 921-6000,General Acute Care,closed,25,Giles,USA,37.32222391,-80.722504181,622110,General Medical And Surgical Hospitals,http://www.vdh.virginia.gov/OLC/acutecare/hospitals.htm,2016-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.carilionclinic.org/Carilion/cgch,NA,Non-Profit,25,NA,Y,hospital
15023061,Riverside Walter Reed Hospital,7519 Hospital Drive,Gloucester,VA,23061,(804) 693-8800,General Acute Care,open,67,Gloucester,USA,37.419816579,-76.541775784,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.riverside-online.com/rwrh,NA,Non-Profit,67,NA,Y,hospital
6324277,Lee Regional Medical Center,1800 Combs Road,Pennington Gap,VA,24277,(276) 546-1440,General Acute Care,closed,70,Lee,USA,36.748738798,-83.050776006,622110,General Medical And Surgical Hospitals,http://www.vdh.virginia.gov/OLC/acutecare/hospitals.htm,2016-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,"http://www.wellmont.org/News/Our-Facilities/Hospitals-And-Medical-Centers/Community/Lee-Regional/2013/Lee-Regional-Closing-In-Wake-Of-Healthcare-Reform;-Hospital-To-Help-Patients,-Co-Workers-Transition.aspx",NA,Non-Profit,70,NA,Y,hospital
274104,Continuous Care Center Of Tulsa,1923 S Utica Ave,Tulsa,OK,74104,(918) 744-2345,Long Term Care,closed,60,Tulsa,USA,36.1337336300001,-95.966736722,622310,"Extended Care Hospitals (Except Mental, Substance Abuse)",http://www.ok.gov/health/documents/MF%20FacilityDirectory08.09.2012.pdf,2012-10-29T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.cccok.com/facilities/sapulpa.htm,NA,Non-Profit,60,NA,Y,hospital
8674104,"St. John Medical Center, Inc.",1923 South Utica Avenue,Tulsa,OK,74104,(918) 744-3606,General Acute Care,open,701,Tulsa,USA,36.1342000930001,-95.964219693,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.sjmc.org,NA,Non-Profit,701,LEVEL II,Y,hospital
4020176,Inova Loudoun Hospital,44045 Riverside Parkway,Leesburg,VA,20176,(703) 858-6000,General Acute Care,open,183,Loudoun,USA,39.0739514200001,-77.478022014,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.inova.org/patient-and-visitor-information/facilities/inova-loudoun-hospital/index.jsp,NA,Non-Profit,183,LEVEL III,Y,hospital
15823434,Sentara Obici Hospital,2800 Godwin Boulevard,Suffolk,VA,23434,(757) 934-4000,General Acute Care,open,150,Suffolk,USA,36.773314677,-76.581111175,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sentara.com/HospitalsFacilities/Hospitals/Obici/Pages/obici.aspx,NA,Non-Profit,150,NA,Y,hospital
8874102,St. John Broken Arrow,1000 West Boise Circle,Broken Arrow,OK,74102,(918) 994-8100,General Acute Care,open,44,Tulsa,USA,36.078329314,-95.800759254,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stjohnbrokenarrow.com,NA,Non-Profit,44,LEVEL IV,Y,hospital
9074055,St. John Owasso,12451 East 100th Street North,Owasso,OK,74055,(918) 274-5100,General Acute Care,open,36,Tulsa,USA,36.299173303,-95.835529658,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stjohnowasso.com,NA,Non-Profit,36,LEVEL IV,Y,hospital
8124151,Carilion Franklin Memorial Hospital,180 Floyd Avenue,Rocky Mount,VA,24151,(540) 483-5280,General Acute Care,open,37,Franklin,USA,36.9940482060001,-79.890347875,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.carilionclinic.org/Carilion/Franklin+Memorial+Hospital,NA,Non-Profit,37,NA,Y,hospital
922601,Valley Health Winchester Medical Center,1840 Amherst Street,Winchester,VA,22601,(540) 536-8000,General Acute Care,open,411,Winchester,USA,39.194280813,-78.193225098,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.valleyhealthlink.com/WMC,winchester medical center,Non-Profit,411,LEVEL II,Y,hospital
2583221,Idaho State Hospital South,700 East Alice Street,Blackfoot,ID,83221,(208) 785-1200,Psychiatric,open,120,Bingham,USA,43.187430229,-112.334714425,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://healthandwelfare.idaho.gov,NA,Government - State,120,NA,N,hospital
3122042,Inova Fairfax Hospital,3300 Gallows Road,Falls Church,VA,22042,(703) 776-4000,General Acute Care,open,833,Fairfax,USA,38.8581985180001,-77.227680116,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.inova.org/patient-and-visitor-information/facilities/inova-fairfax-hospital/index.jsp,NA,Non-Profit,833,LEVEL I,Y,hospital
2397477,Mckenzie-Willamette Medical Center,1460 G Street,Springfield,OR,97477,NOT AVAILABLE,General Acute Care,open,113,Lane,USA,44.053483682,-123.003690067,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.mckweb.com,NA,Proprietary,113,LEVEL III,Y,hospital
3097439,Peace Harbor Hospital,400 9th Street,Florence,OR,97439,NOT AVAILABLE,Critical Access,open,21,Lane,USA,43.9731419280001,-124.117477563,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.peacehealth.org/peace-harbor/Pages/default.aspx,NA,Non-Profit,21,LEVEL IV,N,hospital
4397401,Sacred Heart University District,1255 Hilyard Street,Eugene,OR,97401,NOT AVAILABLE,General Acute Care,open,NA,Lane,USA,44.046021291,-123.081707753,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.peacehealth.org/sacred-heart-university-district/Pages/default.aspx,NA,Non-Profit,NA,LEVEL II,Y,hospital
4297477,Sacred Heart Medical Center Riverbend,3333 Riverbend Drive,Springfield,OR,97477,NOT AVAILABLE,General Acute Care,open,383,Lane,USA,44.081362121,-123.026741714,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.peacehealth.org/sacred-heart-riverbend/Pages/default.aspx,NA,Non-Profit,383,LEVEL II,Y,hospital
2644024,Uh Geauga Medical Center,13207 Ravenna Rd,Chardon,OH,44024,(440) 285-6000,General Acute Care,open,225,Geauga,USA,41.5092579970001,-81.1890927919999,622110,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.uhhospitals.org/geauga/,NA,Non-Profit,225,LEVEL III,Y,hospital
4474006,Jane Phillips Medical Center,3500 East Frank Phillips Boulevard,Bartlesville,OK,74006,(918) 333-7200,General Acute Care,open,140,Washington,USA,36.7519936300001,-95.938667282,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.jpmc.org,NA,Non-Profit,140,LEVEL III,Y,hospital
7224073,Carilion New River Valley Medical Center,2900 Lamb Circle,Christiansburg,VA,24073,(540) 731-2000,General Acute Care,open,146,Montgomery,USA,37.089102306,-80.505441107,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.carilionclinic.org/Carilion/cnrv,NA,Non-Profit,134,LEVEL III,Y,hospital
146320105,Healthsouth Rehabilitation Hospital Of Northern Virginia,24330 Millstream Drive,Aldie,VA,20105,(434) 957-2000,Rehabilitation,open,55,Loudoun,USA,38.9391260350001,-77.552821872,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",http://www.vhi.org,2018-08-09T00:00:00.000Z,2015-03-26T00:00:00.000Z,www.healthsouthnorthernvirginia.com,NA,Proprietary,55,NA,N,hospital
148424457,Lewisgale Hospital Alleghany,One Arch Lane,Low Moor,VA,24457,(540) 862-6011,General Acute Care,open,205,Alleghany,USA,37.792188804,-79.8812189019999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2015-03-26T00:00:00.000Z,www.alleghanyregional.com,NA,Proprietary,205,NA,Y,hospital
148624354,Smyth County Community Hospital,245 Medical Park Drive,Marion,VA,24354,(276) 378-1200,General Acute Care,open,44,Smyth,USA,36.852025532,-81.488367447,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2015-03-26T00:00:00.000Z,www.scchosp.org,NA,Government - Local,44,NA,Y,hospital
19020169,Haymarket Medical Center,15225 Healthcote Blvd,Haymarket,VA,20169,(571) 284-1000,General Acute Care,open,60,Prince William,USA,38.8207904080001,-77.642807622,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2017-03-07T00:00:00.000Z,www.novanthealth.org/haymarket,NA,Non-Profit,60,NA,Y,hospital
19523185,Riverside Doctors' Hospital Williamsburg,1500 Commonwealth Avenue,Williamsburg,VA,23185,(757) 585-2200,General Acute Care,open,40,Williamsburg,USA,37.250895477,-76.668381197,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2017-03-07T00:00:00.000Z,www.riversideonline.com/rdhw,NA,Non-Profit,40,NA,Y,hospital
8523235,Cjw Medical Center Johnston Willis Campus,1401 Johnston-Willis Drive,Richmond,VA,23235,(804) 330-2000,General Acute Care,open,292,Chesterfield,USA,37.510688283,-77.594941144,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://chippenhammed.com/,NA,Proprietary,292,LEVEL III,Y,hospital
605060,Gifford Medical Center,44 South Main St,Randolph,VT,5060,(802) 728-4441,Critical Access,open,25,Orange,USA,43.916839585,-72.665489,622110,General Medical And Surgical Hospitals,http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards,2018-08-09T00:00:00.000Z,2013-05-29T00:00:00.000Z,https://giffordhealthcare.org/,NA,Non-Profit,25,NA,Y,hospital
1205701,Rutland Regional Medical Center,160 Allen St,Rutland,VT,5701,(802) 775-7111,General Acute Care,open,123,Rutland,USA,43.598294089,-72.95526316,622110,General Medical And Surgical Hospitals,http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.rrmc.org/,NA,Non-Profit,123,NA,Y,hospital
1305156,Springfield Hospital,25 Ridgewood Rd,Springfield,VT,5156,(802) 885-2151,Critical Access,open,25,Windsor,USA,43.29801947,-72.494652399,622110,General Medical And Surgical Hospitals,http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.springfieldhospital.org/,NA,Non-Profit,25,NA,Y,hospital
505401,The University Of Vermont Medical Center,111 Colchester Ave,Burlington,VT,5401,(802) 656-2345,General Acute Care,open,562,Chittenden,USA,44.4797397230001,-73.194120576,622110,General Medical And Surgical Hospitals,http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.fletcherallen.org/,fletcher allen health care,Non-Profit,562,LEVEL I,N,hospital
7824013,Carilion Roanoke Community Hospital,101 Elm Avenue Se,Roanoke,VA,24013,(540) 981-7750,General Acute Care,open,197,Roanoke City,USA,37.2660774880001,-79.9392059199999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.carilionclinic.org/crch/roanoke-community-hospital,NA,Proprietary,197,NA,N,hospital
7924014,Carilion Medical Center,1906 Bellview Ave,Roanoke,VA,24033,(540) 981-7000,General Acute Care,open,737,Roanoke City,USA,37.2511981860001,-79.9425437519999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.carilionclinic.org/crmh/roanoke-va-hospital,carilion roanoke memorial hospital,Non-Profit,737,LEVEL I,Y,hospital
1705302,Brattleboro Retreat,Anna Marsh Lane,Brattleboro,VT,5302,(802) 257-7785,Psychiatric,open,149,Windham,USA,42.859171492,-72.561387629,622210,Psychiatric And Substance Abuse Hospitals,http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards,2018-08-09T00:00:00.000Z,2017-03-10T00:00:00.000Z,https://www.brattlebororetreat.org/,NA,Non-Profit,149,NA,N,hospital
5198206,Providence Regional Medical Center Everett/Pacific Campus,916 Pacific Ave,Everett,WA,98206,(425) 261-2000,General Acute Care,open,NA,Snohomish,USA,47.9755933420001,-122.21676085,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.providence.org,valley general hospital,Non-Profit,NA,"LEVEL II, LEVEL III PEDIATRIC",Y,hospital
7298826,Cascade Medical Center,817 Commercial St,Leavenworth,WA,98826,(509) 548-5815,Critical Access,open,12,Chelan,USA,47.5944511980001,-120.660786796,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.cascademedical.org,wenatchee valley hospital,Government - District/Authority,12,LEVEL V,N,hospital
7145239,Mercy Franciscan Hospital - Mt Airy,2446 Kipling Avenue,Cincinnati,OH,45239,(513) 853-5000,General Acute Care,closed,170,Hamilton,USA,39.2047407690001,-84.570670799,622110,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.e-mercy.com,NA,Non-Profit,170,NA,N,hospital
16843326,Hardin Memorial Hospital,921 East Franklin Street,Kenton,OH,43326,(419) 675-8141,Critical Access,open,25,Hardin,USA,40.6466403260001,-83.5958506549999,622110,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.hardinmemorial.org,NA,Non-Profit,25,NA,Y,hospital
7898368,Jefferson Healthcare,834 Sheridan St,Port Townsend,WA,98368,(360) 385-2200,Critical Access,open,25,Jefferson,USA,48.1060433220001,-122.789273191,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.jeffersonhealthcare.org,harrison memorial hospital - silverdale,Government - District/Authority,25,LEVEL IV,Y,hospital
3798668,Peacehealth Southwest Medical Center,400 Ne Mother Joseph Place,Vancouver,WA,98668,(360) 256-2000,General Acute Care,open,360,Clark,USA,45.624437507,-122.58072696,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,https://www.peacehealth.org/southwest-medical-center,southwest washington medical center,Non-Profit,360,LEVEL II,Y,hospital
2298632,Peacehealth St John Medical Center,1615 Delaware Ln,Longview,WA,98632,(360) 414-2000,General Acute Care,open,202,Cowlitz,USA,46.1306936330001,-122.941749197,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,https://www.peacehealth.org/st-john-medical-center,legacy salmon creek,Non-Profit,202,LEVEL III,Y,hospital
